ID,Street name,lien,longueur (m),osm_wid,osm_nidx,lon,lat,len
2154,None-tertiary,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2154.html""; ""2154"")",149.59,80638340,"[940558396, 940558978, 940558890, 940786402, 940786377, 940786607, 940786398, 940786626, 940786602, 940786494, 940786462, 940786555, 940786660]","[3.88392, 3.8839509999999997, 3.883959, 3.883959, 3.8839639999999997, 3.883982, 3.8840149999999998, 3.884088, 3.884283, 3.8843829999999997, 3.884429, 3.884459, 3.884488]","[43.608959, 43.608431, 43.608305, 43.608232, 43.608179, 43.608127, 43.608073, 43.60803, 43.60793, 43.607882, 43.607858, 43.607834, 43.607787]","[58.66, 14.0, 8.11, 5.96, 5.97, 6.54, 7.59, 19.21, 9.6, 4.64, 3.5700000000000003, 5.74]"
2155,Avenue des Etats du Languedoc,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2155.html""; ""2155"")",51.28,80638346,"[3750137771L, 3790640382L, 3790640384L, 3790640383L, 3790640381L, 3790640380L, 3790640379L]","[3.8857530000000002, 3.885671, 3.885568, 3.885537, 3.8852729999999998, 3.885185, 3.885122]","[43.610483, 43.610493, 43.610511, 43.610511, 43.610491, 43.610486, 43.61048]","[6.67, 8.56, 2.45, 21.36, 7.14, 5.1]"
2156,Allee Anne-Marie de Backer,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2156.html""; ""2156"")",237.55,80638355,"[940558862, 940558495, 940559009, 940558878, 940558632, 940558831, 940558893, 940558402, 940558776, 940558891, 940558909, 940558943, 888931616, 940558829, 940559096, 888931545, 888926836, 940558651]","[3.885418, 3.885561, 3.885531, 3.885393, 3.885142, 3.885123, 3.885111, 3.885102, 3.885334, 3.8854059999999997, 3.885435, 3.885405, 3.885393, 3.885121, 3.885166, 3.88498, 3.885089, 3.885173]","[43.609532, 43.609512, 43.609392, 43.609279, 43.609313, 43.609273, 43.609236, 43.609176, 43.609144, 43.608994, 43.608989, 43.608882, 43.608841, 43.608882, 43.60903, 43.609061, 43.60943, 43.609418]","[11.72, 13.46, 16.77, 20.55, 4.76, 4.21, 6.72, 19.0, 17.59, 2.47, 12.18, 4.68, 22.34, 16.88, 15.33, 41.97, 6.92]"
2159,Rue du Bastion Ventadour,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2159.html""; ""2159"")",152.78,80638357,"[1811512165, 267695691, 940558809, 1811512214, 1811512237, 267695692, 940558999, 267695693, 256037685]","[3.8857749999999998, 3.8857749999999998, 3.885768, 3.885758, 3.885757, 3.885771, 3.885814, 3.88591, 3.886015]","[43.607603, 43.607652, 43.607726, 43.607832, 43.607936, 43.608102, 43.608322, 43.608639, 43.608959]","[5.42, 8.21, 11.85, 11.57, 18.45, 24.68, 36.12, 36.48]"
2160,Rue Michelet,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2160.html""; ""2160"")",43.42,80656014,"[619506791, 291649098, 940786523, 941546337]","[3.8839230000000002, 3.884133, 3.884276, 3.8843639999999997]","[43.608022, 43.607916, 43.607841, 43.607796]","[20.56, 14.28, 8.58]"
2165,None-tertiary,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2165.html""; ""2165"")",36.67,80656040,"[1811512174, 940786567, 940786641, 940786484, 940786596, 1811512212, 1811512213, 940786383, 940786545, 940786660]","[3.884816, 3.884813, 3.884798, 3.884755, 3.884696, 3.884635, 3.884577, 3.8845330000000002, 3.8845039999999997, 3.884488]","[43.607668, 43.607694, 43.607733, 43.607768, 43.607794, 43.607811, 43.607818, 43.607817, 43.607801, 43.607787]","[2.87, 4.51, 5.22, 5.55, 5.27, 4.7, 3.56, 2.94, 2.05]"
2166,Rue Jeanne d'Arc,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2166.html""; ""2166"")",150.94,80656046,"[940786487, 1811512138, 2279471938L, 940786570, 940786597, 1811512124, 940786667, 940786506, 256036544, 2525980223L, 256102368]","[3.884648, 3.884634, 3.88462, 3.884606, 3.884583, 3.884535, 3.884507, 3.884458, 3.884412, 3.884071, 3.884045]","[43.607547, 43.60751, 43.607497, 43.607484, 43.607472, 43.607444, 43.607421, 43.607354, 43.607223, 43.606347, 43.606279]","[4.28, 1.75, 1.8, 2.35, 4.97, 3.42, 8.41, 15.04, 101.16, 7.76]"
2167,Rue Baudin,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2167.html""; ""2167"")",74.17,80711840,"[1836782328, 1597194984, 3742855027L, 82740319, 282944784]","[3.8806149999999997, 3.8806700000000003, 3.880715, 3.8811869999999997, 3.881463]","[43.608776, 43.608739, 43.608718, 43.608594, 43.608527]","[6.07, 4.37, 40.39, 23.34]"
2169,Avenue des Etats du Languedoc,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2169.html""; ""2169"")",103.85,80734657,"[941546285, 940558982, 940558551, 940559086, 940558715, 940558527, 940558434, 940558403, 940558897, 3750137763L]","[3.883459, 3.8834489999999997, 3.883446, 3.883524, 3.883552, 3.883573, 3.88375, 3.883791, 3.883877, 3.883898]","[43.60991, 43.609893, 43.609852, 43.609482, 43.609431, 43.609406, 43.60923, 43.609195, 43.609092, 43.609063]","[2.03, 4.54, 41.61, 6.14, 3.27, 24.12, 5.09, 13.39, 3.66]"
2172,Allee Jules Milhau,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2172.html""; ""2172"")",70.34,80734671,"[888931288, 941546325, 941546349, 941546300, 941546328, 888931147, 888929455, 888931149, 888927071, 888927958, 1118693266]","[3.882853, 3.882892, 3.882898, 3.8829089999999997, 3.8832329999999997, 3.8832500000000003, 3.883474, 3.883469, 3.8835319999999998, 3.8835319999999998, 3.883558]","[43.608712, 43.608756, 43.608764, 43.608776, 43.608739, 43.608691, 43.608665, 43.608645, 43.608636, 43.608615, 43.608616]","[5.8100000000000005, 0.96, 1.6600000000000001, 26.37, 5.57, 18.18, 2.23, 5.16, 2.31, 2.09]"
2173,Allee Jules Milhau,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2173.html""; ""2173"")",31.36,80734671,"[1118693266, 888928272, 888927821, 1118684352, 888931740]","[3.883558, 3.883642, 3.883689, 3.883685, 3.883677]","[43.608616, 43.608619, 43.60862, 43.608681, 43.608808]","[6.75, 3.74, 6.78, 14.09]"
2177,Allee Jules Milhau,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2177.html""; ""2177"")",139.19,80734671,"[888927603, 2781162008L, 2781161994L, 2781161990L, 2781161985L, 2781161975L, 2781161968L, 2781161973L, 2781161971L, 2781161983L, 2781161977L, 2781161989L, 1547551161, 2781161996L, 2781161982L, 2781161999L, 1547551164, 2781162003L, 2781161992L, 2781162007L, 1547551167, 2781162012L, 2781162005L, 2781162014L, 2781162010L, 1547551169, 2781162016L, 2781162023L, 2781162018L, 888930839, 941546351]","[3.883423, 3.883386, 3.88335, 3.883363, 3.883374, 3.883387, 3.883309, 3.883294, 3.883291, 3.883218, 3.883199, 3.88312, 3.883101, 3.883022, 3.8829919999999998, 3.882921, 3.882901, 3.882822, 3.882802, 3.882728, 3.882709, 3.8826330000000002, 3.8826140000000002, 3.882538, 3.882518, 3.882441, 3.882428, 3.882348, 3.882332, 3.882302, 3.882231]","[43.609069, 43.609028, 43.608989, 43.608983, 43.60896, 43.608935, 43.608916, 43.608928, 43.608925, 43.60896, 43.608938, 43.608976, 43.608954, 43.608992, 43.608959, 43.608993, 43.608971, 43.609009, 43.608987, 43.609023, 43.609001, 43.609038, 43.609016, 43.609053, 43.609031, 43.609068, 43.609054, 43.609092, 43.609075, 43.609043, 43.609056]","[5.39, 5.21, 1.21, 2.7199999999999998, 3.0, 6.62, 1.85, 0.53, 7.02, 2.87, 7.57, 2.88, 7.57, 4.4, 6.85, 2.96, 7.64, 2.91, 7.11, 2.86, 7.28, 2.89, 7.3, 2.91, 7.45, 1.9, 7.73, 2.32, 4.34, 5.9]"
2181,Allee Jules Milhau,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2181.html""; ""2181"")",37.45,80734671,"[941546295, 948236759]","[3.882009, 3.881616]","[43.609097, 43.609278]",[37.45]
2184,Allee Jules Milhau,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2184.html""; ""2184"")",180.08,80734671,"[60285918, 941546340, 941546306, 941546334, 941546281, 941546331, 941546324, 1836782341, 941546283, 1836782340, 941546339, 941546329, 941546305, 941546286, 941546343, 888932047, 888929906, 888932084, 888927776, 3028368773L, 888929618, 888930588]","[3.881375, 3.88115, 3.881229, 3.881262, 3.881288, 3.881331, 3.881379, 3.881412, 3.88145, 3.881501, 3.881553, 3.8817079999999997, 3.881809, 3.881847, 3.881973, 3.882074, 3.882157, 3.882344, 3.882542, 3.8826140000000002, 3.882683, 3.88284]","[43.60928, 43.609136, 43.609162, 43.60917, 43.609176, 43.609179, 43.60918, 43.60918, 43.609178, 43.609169, 43.609152, 43.609076, 43.609017, 43.608993, 43.60892, 43.608863, 43.60893, 43.608892, 43.60886, 43.60885, 43.60884, 43.608758]","[24.21, 7.0, 2.79, 2.24, 3.43, 3.86, 2.68, 3.08, 4.2, 4.57, 15.08, 10.47, 4.05, 12.97, 10.3, 10.02, 15.68, 16.33, 5.91, 5.58, 15.63]"
2186,Place Francis Ponge,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2186.html""; ""2186"")",70.78,80734676,"[941546293, 940558459, 940558746, 888930822, 888927419, 888930028]","[3.884227, 3.884425, 3.884524, 3.884558, 3.884282, 3.8842600000000003]","[43.608937, 43.608907, 43.608973, 43.609083, 43.609128, 43.609054]","[16.21, 10.9, 12.49, 22.71, 8.47]"
2188,None-pedestrian,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2188.html""; ""2188"")",42.99,80734679,"[941546308, 941546299, 941546354, 941546347, 941546320, 941546282, 941546338, 941546327, 941546304, 888927603]","[3.883598, 3.883572, 3.88355, 3.88354, 3.883515, 3.883508, 3.88347, 3.883418, 3.883391, 3.883423]","[43.609099, 43.609114, 43.609133, 43.609151, 43.609207, 43.609239, 43.609221, 43.609206, 43.609199, 43.609069]","[2.71, 2.68, 2.22, 6.58, 3.55, 3.67, 4.55, 2.3, 14.73]"
2192,None-pedestrian,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2192.html""; ""2192"")",57.18,80734679,"[888931740, 888927032, 888930878, 888929798, 888930748, 941546293]","[3.883677, 3.8838239999999997, 3.8839639999999997, 3.8840339999999998, 3.884041, 3.884227]","[43.608808, 43.608974, 43.608951, 43.608942, 43.608966, 43.608937]","[21.89, 11.53, 5.72, 2.71, 15.33]"
2195,Rue Michelet,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2195.html""; ""2195"")",32.93,80734685,"[941546302, 267693690, 940786600, 619506791]","[3.883586, 3.883688, 3.883831, 3.8839230000000002]","[43.608189, 43.608142, 43.608069, 43.608022]","[9.74, 14.14, 9.05]"
2198,None-secondary,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2198.html""; ""2198"")",42.19,80866195,"[942739006, 942739070, 942738855, 942738826, 942738960]","[3.894872, 3.894775, 3.894577, 3.894545, 3.89452]","[43.609105, 43.609201, 43.609291999999996, 43.60933, 43.609373]","[13.19, 18.85, 4.98, 5.17]"
2199,Avenue Henri Frenay,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2199.html""; ""2199"")",61.98,80866205,"[1811512173, 942739074, 942738945, 1811512157, 942738815, 942738823, 942738852, 942739079, 942738949, 942738927, 942738831]","[3.8849650000000002, 3.88505, 3.8851269999999998, 3.885186, 3.885247, 3.885314, 3.885375, 3.885445, 3.885525, 3.885609, 3.8857239999999997]","[43.607622, 43.607602, 43.607588, 43.607576, 43.60757, 43.607565, 43.607563, 43.607565, 43.607567, 43.607576, 43.607587]","[7.18, 6.38, 4.95, 4.97, 5.36, 4.97, 5.62, 6.4, 6.87, 9.28]"
2201,Avenue Henri Frenay,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2201.html""; ""2201"")",75.38,80866205,"[942739072, 942738992, 942739058, 942738807, 1811512122, 942738978, 1811512125, 942738980, 1811512127, 942738848, 942739039, 1811512144, 1811512152, 946184865]","[3.885725, 3.885652, 3.885496, 3.885405, 3.88535, 3.88529, 3.8852349999999998, 3.885179, 3.885118, 3.88506, 3.885005, 3.8849400000000003, 3.884891, 3.88483]","[43.607495, 43.607484, 43.607462, 43.607447, 43.607443, 43.607443, 43.607445, 43.607453, 43.607466, 43.60748, 43.607497, 43.607518, 43.607543, 43.607563]","[5.97, 12.82, 7.54, 4.45, 4.78, 4.45, 4.64, 5.07, 4.92, 4.83, 5.73, 4.84, 5.34]"
2203,Rue d'Epidaure,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2203.html""; ""2203"")",28.12,80866226,"[247257090, 977674846]","[3.894467, 3.894478]","[43.609497, 43.60975]",[28.12]
2204,Rue d'Epidaure,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2204.html""; ""2204"")",81.74,80866226,"[977674846, 247257094, 977674762, 977674861, 977674945, 368039468, 368036215]","[3.894478, 3.8945179999999997, 3.8945369999999997, 3.894547, 3.894575, 3.894592, 3.894605]","[43.60975, 43.610086, 43.610223, 43.610263, 43.610336, 43.61041, 43.610478]","[37.47, 15.29, 4.5600000000000005, 8.44, 8.29, 7.69]"
2205,Rue d'Epidaure,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2205.html""; ""2205"")",180.13,80866226,"[368036215, 250677719, 250677720, 977674953, 977674891, 977674838]","[3.894605, 3.894629, 3.894805, 3.894886, 3.894897, 3.894927]","[43.610478, 43.610712, 43.611576, 43.612006, 43.612043, 43.612079]","[25.98, 97.16, 48.2, 4.19, 4.6]"
2206,Rue Michelet,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2206.html""; ""2206"")",68.73,80874343,"[942788736, 267693691, 941546292]","[3.882747, 3.882914, 3.883453]","[43.6086, 43.608519, 43.608251]","[16.13, 52.6]"
2208,Rue des Cyclamens,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2208.html""; ""2208"")",47.17,80963832,"[943983716, 943983774]","[3.893938, 3.894491]","[43.605055, 43.605196]",[47.17]
2209,Avenue des Droits de l'Homme,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2209.html""; ""2209"")",77.82,80963834,"[2994872551L, 1433327041, 943983732, 279924935, 944292754]","[3.894487, 3.894458, 3.894426, 3.894147, 3.894062]","[43.602549, 43.602418, 43.602358, 43.602029, 43.601929]","[14.67, 7.2, 42.87, 13.08]"
2210,Chemin de Moulares,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2210.html""; ""2210"")",24.39,80963836,"[943983725, 943983826, 2575586324L, 943983694, 943983753]","[3.893134, 3.89306, 3.893018, 3.892999, 3.892937]","[43.603818, 43.603867, 43.603909, 43.603931, 43.603984]","[8.01, 5.83, 2.83, 7.72]"
2213,Rue de la Constituante,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2213.html""; ""2213"")",63.78,80997213,"[944292879, 279924722, 1124760997, 279920581]","[3.893302, 3.893153, 3.892759, 3.892668]","[43.601465, 43.601382, 43.60117, 43.601121]","[15.1, 39.54, 9.14]"
2217,None-residential,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2217.html""; ""2217"")",143.48,81023414,"[944511207, 1433327054, 944511199, 944511219, 944511210, 944511214, 944511206, 944511245, 944511217, 944511238, 944511212, 944511203, 944511243, 944511198, 944511218, 944511209, 944511200, 944511204]","[3.893706, 3.893681, 3.893443, 3.893421, 3.8934, 3.893377, 3.893358, 3.8930119999999997, 3.8929929999999997, 3.892973, 3.892953, 3.892934, 3.892662, 3.892645, 3.892622, 3.892603, 3.892583, 3.8924000000000003]","[43.603271, 43.603246, 43.603052, 43.603043, 43.60304, 43.603041, 43.603048, 43.603265, 43.603274, 43.603275, 43.603271, 43.603262, 43.603034, 43.603027, 43.603024, 43.603024, 43.603032, 43.603152]","[3.48, 28.75, 2.02, 1.78, 1.8599999999999999, 1.6600000000000001, 36.88, 1.78, 1.63, 1.69, 1.8399999999999999, 33.43, 1.6099999999999999, 1.8900000000000001, 1.51, 1.82, 19.85]"
2218,None-residential,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2218.html""; ""2218"")",102.85,81023418,"[944511215, 2340579868L, 2340579870L, 944511211, 1433327047, 944511202]","[3.8932409999999997, 3.893399, 3.893778, 3.893915, 3.893957, 3.893967]","[43.60231, 43.602426, 43.602703, 43.602803, 43.60298, 43.603032]","[18.13, 43.32, 15.61, 20.06, 5.73]"
2219,Avenue du Piree,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2219.html""; ""2219"")",31.23,81031947,"[944584056, 1585115728, 1796617846]","[3.895226, 3.89525, 3.895271]","[43.601712, 43.601848, 43.601991]","[15.29, 15.94]"
2220,Avenue du Piree,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2220.html""; ""2220"")",204.3,81031947,"[1796617846, 247258787, 247257212, 279925339, 247257213, 279925338, 247257214, 247257215, 1810965001]","[3.895271, 3.895317, 3.895378, 3.895528, 3.895582, 3.895632, 3.895755, 3.895923, 3.895947]","[43.601991, 43.602198, 43.602432, 43.602847, 43.602976, 43.603088, 43.603369, 43.603706, 43.603759]","[23.32, 26.5, 47.65, 14.92, 13.1, 32.82, 39.77, 6.22]"
2221,Chemin de Moulares,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2221.html""; ""2221"")",104.54,81031948,"[1796617846, 1796617845, 1796617843, 1796617841, 1796617839, 1796617842, 1796617844, 943983812, 2575586402L, 60722745, 2994872551L]","[3.895271, 3.895252, 3.89522, 3.895184, 3.895137, 3.895045, 3.895013, 3.894911, 3.894597, 3.894559, 3.894487]","[43.601991, 43.601961, 43.601938, 43.601921, 43.601914, 43.60193, 43.601951, 43.60208, 43.602426, 43.602468, 43.602549]","[3.7199999999999998, 3.5700000000000003, 3.5, 3.89, 7.57, 3.49, 16.52, 46.01, 5.57, 10.7]"
2222,Avenue Henri Frenay,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2222.html""; ""2222"")",59.12,81186193,"[942739012, 1811512164, 942739071, 942738932, 1811512167, 942738989, 942738856, 942738902, 942738813, 942739042, 1811512203]","[3.885906, 3.886006, 3.8862, 3.886259, 3.886314, 3.886362, 3.886403, 3.886434, 3.886445, 3.886453, 3.886473]","[43.607596, 43.607594, 43.60759, 43.607594, 43.607605, 43.607623, 43.607667, 43.607711, 43.607745, 43.607789, 43.607787]","[8.01, 15.62, 4.8, 4.6, 4.3, 5.9, 5.46, 3.88, 4.92, 1.63]"
2224,Avenue Henri Frenay,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2224.html""; ""2224"")",38.87,81186193,"[942738904, 942738967, 942738840, 942738887, 942738800, 942738832, 942739027, 942739020, 942738875]","[3.886616, 3.886618, 3.886611, 3.886592, 3.886558, 3.8865179999999997, 3.886486, 3.886431, 3.8863630000000002]","[43.607774, 43.607727, 43.607694, 43.607658, 43.607619, 43.607578, 43.607555, 43.607532, 43.607506]","[5.25, 3.71, 4.28, 5.14, 5.51, 3.62, 5.13, 6.23]"
2225,Avenue Henri Frenay,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2225.html""; ""2225"")",42.6,81186193,"[942738875, 942738935, 942738828, 942738858, 942739034]","[3.8863630000000002, 3.886292, 3.886174, 3.885926, 3.885835]","[43.607506, 43.607494, 43.607494, 43.607498, 43.6075]","[5.85, 9.44, 19.99, 7.32]"
2233,Avenue Henri Frenay,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2233.html""; ""2233"")",57.6,81205893,"[1811512161, 942738964, 1811512187, 942738837, 942738877, 3500555566L]","[3.884741, 3.884677, 3.884562, 3.884392, 3.884259, 3.8841419999999998]","[43.607593, 43.607619, 43.607671, 43.607752, 43.607818, 43.607877]","[5.87, 10.91, 16.36, 12.99, 11.47]"
2234,Avenue Henri Frenay,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2234.html""; ""2234"")",34.38,81205893,"[3500555566L, 1811512236, 942739095, 942739087, 942738951, 942739004, 942738865, 3811884936L]","[3.8841419999999998, 3.884058, 3.883919, 3.883865, 3.883828, 3.8838, 3.883776, 3.883768]","[43.607877, 43.60792, 43.607984, 43.608005, 43.60801, 43.608012, 43.608013, 43.608012]","[8.25, 13.27, 4.92, 3.04, 2.31, 1.9300000000000002, 0.66]"
2235,Avenue Henri Frenay,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2235.html""; ""2235"")",616.96,81205893,"[3811884936L, 942738919, 942738819, 942738849, 1811512243, 942739062, 942738842, 1811512223, 942739043, 942738801, 942738971, 942739028, 942738888, 3811884925L, 942738812, 942738900, 942738838, 3811884922L, 942739041, 3742849983L, 3811884918L, 2948065155L, 3811884916L, 3742849967L, 942738799, 942738966, 942739025, 942738884, 942739018, 942738874, 3811884912L, 3811884914L, 942738933, 942738905, 888930693, 888931356, 942739022, 888929765, 888928144, 888931881, 3811884915L, 942739037, 942738896, 942738963, 942738836, 3811884921L, 942738876, 942739094, 885870194, 885871256, 885870532, 885868629, 942738820, 942739009, 942739067, 942738920, 3811884932L, 942738903, 942738998, 942738891, 942739090, 942738806, 942738981, 942738835, 942738965, 942738850, 942738846]","[3.883768, 3.883727, 3.883695, 3.883652, 3.883626, 3.883615, 3.883598, 3.883572, 3.8835569999999997, 3.88352, 3.883492, 3.883452, 3.883397, 3.883368, 3.883339, 3.883258, 3.883198, 3.883136, 3.8830929999999997, 3.883004, 3.883006, 3.8830109999999998, 3.8829919999999998, 3.882965, 3.882945, 3.882816, 3.8826, 3.882437, 3.882339, 3.882251, 3.882199, 3.88216, 3.882152, 3.882197, 3.882177, 3.8822929999999998, 3.882315, 3.882461, 3.8824959999999997, 3.882502, 3.882513, 3.882582, 3.882724, 3.882847, 3.882905, 3.882949, 3.88298, 3.883041, 3.883142, 3.8831700000000002, 3.8831819999999997, 3.88321, 3.883259, 3.883311, 3.8833539999999998, 3.883377, 3.883378, 3.883404, 3.883407, 3.883378, 3.883381, 3.88341, 3.883416, 3.883434, 3.883441, 3.8834679999999997, 3.883454]","[43.608012, 43.608006, 43.607995, 43.607968, 43.607946, 43.607936, 43.607909, 43.607852, 43.607784, 43.60767, 43.607568, 43.607452, 43.607295, 43.607222, 43.607151, 43.606969, 43.606866, 43.606763, 43.606693, 43.606508, 43.606507, 43.606505, 43.606479, 43.606442, 43.606448, 43.606282, 43.605986, 43.605762, 43.605632, 43.605669, 43.605723, 43.605765, 43.605773, 43.605812, 43.605824, 43.605933, 43.605921, 43.606064, 43.606102, 43.606108, 43.60612, 43.606194, 43.606368, 43.606539, 43.606623, 43.606693, 43.60674, 43.606855, 43.607056, 43.60712, 43.607145, 43.607209, 43.607316, 43.607476, 43.607608, 43.607717, 43.607724, 43.60786, 43.607872, 43.607875, 43.607892, 43.607889, 43.607916, 43.608001, 43.608032, 43.608153, 43.608155]","[3.33, 2.88, 4.58, 3.18, 1.46, 3.24, 6.69, 7.69, 13.02, 11.49, 13.32, 18.06, 8.36, 8.21, 21.31, 12.44, 12.47, 8.53, 21.7, 0.18, 0.45, 3.27, 4.67, 1.73, 21.16, 37.23, 28.12, 16.5, 8.15, 7.38, 5.62, 1.07, 5.62, 2.1, 15.27, 2.27, 19.8, 5.1, 0.78, 1.62, 9.9, 22.45, 21.43, 10.51, 8.47, 5.85, 13.66, 23.75, 7.47, 2.95, 7.47, 12.48, 18.31, 15.02, 12.32, 0.72, 15.25, 1.3599999999999999, 2.36, 1.9500000000000002, 2.39, 2.99, 9.63, 3.41, 13.7, 1.11]"
